,sura_num,sura_name,sura_hisab,sura_ayat
2,24,الزانى لا ينكح إلا زانية أو مشركة والزانية لا ينكحها إلا زان أو مشرك وحرم ذلك على المؤمنين,412844,3104
3,24,والذين يرمون المحصنت ثم لم يأتوا بأربعة شهداء فاجلدوهم ثمنين جلدة ولا تقبلوا لهم شهدة أبدا وأولئك هم الفسقون,412844,5610
4,24,إلا الذين تابوا من بعد ذلك وأصلحوا فإن الله غفور رحيم,412844,4032
5,24,والذين يرمون أزوجهم ولم يكن لهم شهداء إلا أنفسهم فشهدة أحدهم أربع شهدت بالله إنه لمن الصدقين,412844,3937
6,24,والخمسة أن لعنت الله عليه إن كان من الكذبين,412844,2549
7,24,ويدرؤا عنها العذاب أن تشهد أربع شهدت بالله إنه لمن الكذبين,412844,3950
8,24,والخمسة أن غضب الله عليها إن كان من الصدقين,412844,3274
9,24,ولولا فضل الله عليكم ورحمته وأن الله تواب حكيم,412844,2488
10,24,إن الذين جاءو بالإفك عصبة منكم لا تحسبوه شرا لكم بل هو خير لكم لكل امرئ منهم ما اكتسب من الإثم والذى تولى كبره منهم له عذاب عظيم,412844,8357
11,24,لولا إذ سمعتموه ظن المؤمنون والمؤمنت بأنفسهم خيرا وقالوا هذا إفك مبين,412844,5225
12,24,لولا جاءو عليه بأربعة شهداء فإذ لم يأتوا بالشهداء فأولئك عند الله هم الكذبون,412844,3576
13,24,ولولا فضل الله عليكم ورحمته فى الدنيا والءاخرة لمسكم فى ما أفضتم فيه عذاب عظيم,412844,6419
14,24,إذ تلقونه بألسنتكم وتقولون بأفواهكم ما ليس لكم به علم وتحسبونه هينا وهو عند الله عظيم,412844,4856
15,24,ولولا إذ سمعتموه قلتم ما يكون لنا أن نتكلم بهذا سبحنك هذا بهتن عظيم,412844,5795
16,24,يعظكم الله أن تعودوا لمثله أبدا إن كنتم مؤمنين,412844,3008
17,24,ويبين الله لكم الءايت والله عليم حكيم,412844,976
18,24,إن الذين يحبون أن تشيع الفحشة فى الذين ءامنوا لهم عذاب أليم فى الدنيا والءاخرة والله يعلم وأنتم لا تعلمون,412844,6438
19,24,ولولا فضل الله عليكم ورحمته وأن الله رءوف رحيم,412844,2545
20,24,يأيها الذين ءامنوا لا تتبعوا خطوت الشيطن ومن يتبع خطوت الشيطن فإنه يأمر بالفحشاء والمنكر ولولا فضل الله عليكم ورحمته ما زكى منكم من أحد أبدا ولكن الله يزكى من يشاء والله سميع عليم,412844,9611
21,24,ولا يأتل أولوا الفضل منكم والسعة أن يؤتوا أولى القربى والمسكين والمهجرين فى سبيل الله وليعفوا وليصفحوا ألا تحبون أن يغفر الله لكم والله غفور رحيم,412844,7481
22,24,إن الذين يرمون المحصنت الغفلت المؤمنت لعنوا فى الدنيا والءاخرة ولهم عذاب عظيم,412844,6920
23,24,يوم تشهد عليهم ألسنتهم وأيديهم وأرجلهم بما كانوا يعملون,412844,2194
24,24,يومئذ يوفيهم الله دينهم الحق ويعلمون أن الله هو الحق المبين,412844,1834
25,24,الخبيثت للخبيثين والخبيثون للخبيثت والطيبت للطيبين والطيبون للطيبت أولئك مبرءون مما يقولون لهم مغفرة ورزق كريم,412844,9368
26,24,يأيها الذين ءامنوا لا تدخلوا بيوتا غير بيوتكم حتى تستأنسوا وتسلموا على أهلها ذلكم خير لكم لعلكم تذكرون,412844,9424
27,24,فإن لم تجدوا فيها أحدا فلا تدخلوها حتى يؤذن لكم وإن قيل لكم ارجعوا فارجعوا هو أزكى لكم والله بما تعملون عليم,412844,5061
28,24,ليس عليكم جناح أن تدخلوا بيوتا غير مسكونة فيها متع لكم والله يعلم ما تبدون وما تكتمون,412844,5618
29,24,قل للمؤمنين يغضوا من أبصرهم ويحفظوا فروجهم ذلك أزكى لهم إن الله خبير بما يصنعون,412844,6072
30,24,وقل للمؤمنت يغضضن من أبصرهن ويحفظن فروجهن ولا يبدين زينتهن إلا ما ظهر منها وليضربن بخمرهن على جيوبهن ولا يبدين زينتهن إلا لبعولتهن أو ءابائهن أو ءاباء بعولتهن أو أبنائهن أو أبناء بعولتهن أو إخونهن أو بنى إخونهن أو بنى أخوتهن أو نسائهن أو ما ملكت أيمنهن أو التبعين غير أولى الإربة من الرجال أو الطفل الذين لم يظهروا على عورت النساء ولا يضربن بأرجلهن ليعلم ما يخفين من زينتهن وتوبوا إلى الله جميعا أيه المؤمنون لعلكم تفلحون,412844,25510
31,24,وأنكحوا الأيمى منكم والصلحين من عبادكم وإمائكم إن يكونوا فقراء يغنهم الله من فضله والله وسع عليم,412844,3945
32,24,وليستعفف الذين لا يجدون نكاحا حتى يغنيهم الله من فضله والذين يبتغون الكتب مما ملكت أيمنكم فكاتبوهم إن علمتم فيهم خيرا وءاتوهم من مال الله الذى ءاتىكم ولا تكرهوا فتيتكم على البغاء إن أردن تحصنا لتبتغوا عرض الحيوة الدنيا ومن يكرههن فإن الله من بعد إكرههن غفور رحيم,412844,21014
33,24,ولقد أنزلنا إليكم ءايت مبينت ومثلا من الذين خلوا من قبلكم وموعظة للمتقين,412844,5357
34,24,الله نور السموت والأرض مثل نوره كمشكوة فيها مصباح المصباح فى زجاجة الزجاجة كأنها كوكب درى يوقد من شجرة مبركة زيتونة لا شرقية ولا غربية يكاد زيتها يضىء ولو لم تمسسه نار نور على نور يهدى الله لنوره من يشاء ويضرب الله الأمثل للناس والله بكل شىء عليم,412844,13391
35,24,فى بيوت أذن الله أن ترفع ويذكر فيها اسمه يسبح له فيها بالغدو والءاصال,412844,4668
36,24,رجال لا تلهيهم تجرة ولا بيع عن ذكر الله وإقام الصلوة وإيتاء الزكوة يخافون يوما تتقلب فيه القلوب والأبصر,412844,5715
37,24,ليجزيهم الله أحسن ما عملوا ويزيدهم من فضله والله يرزق من يشاء بغير حساب,412844,3638
38,24,والذين كفروا أعملهم كسراب بقيعة يحسبه الظمٔان ماء حتى إذا جاءه لم يجده شئا ووجد الله عنده فوفىه حسابه والله سريع الحساب,412844,5407
39,24,أو كظلمت فى بحر لجى يغشىه موج من فوقه موج من فوقه سحاب ظلمت بعضها فوق بعض إذا أخرج يده لم يكد يرىها ومن لم يجعل الله له نورا فما له من نور,412844,10060
40,24,ألم تر أن الله يسبح له من فى السموت والأرض والطير صفت كل قد علم صلاته وتسبيحه والله عليم بما يفعلون,412844,5297
41,24,ولله ملك السموت والأرض وإلى الله المصير,412844,2211
42,24,ألم تر أن الله يزجى سحابا ثم يؤلف بينه ثم يجعله ركاما فترى الودق يخرج من خلله وينزل من السماء من جبال فيها من برد فيصيب به من يشاء ويصرفه عن من يشاء يكاد سنا برقه يذهب بالأبصر,412844,8769
43,24,يقلب الله اليل والنهار إن فى ذلك لعبرة لأولى الأبصر,412844,2153
44,24,والله خلق كل دابة من ماء فمنهم من يمشى على بطنه ومنهم من يمشى على رجلين ومنهم من يمشى على أربع يخلق الله ما يشاء إن الله على كل شىء قدير,412844,5791
45,24,لقد أنزلنا ءايت مبينت والله يهدى من يشاء إلى صرط مستقيم,412844,2660
46,24,ويقولون ءامنا بالله وبالرسول وأطعنا ثم يتولى فريق منهم من بعد ذلك وما أولئك بالمؤمنين,412844,3596
47,24,وإذا دعوا إلى الله ورسوله ليحكم بينهم إذا فريق منهم معرضون,412844,3802
48,24,وإن يكن لهم الحق يأتوا إليه مذعنين,412844,1735
49,24,أفى قلوبهم مرض أم ارتابوا أم يخافون أن يحيف الله عليهم ورسوله بل أولئك هم الظلمون,412844,4624
50,24,إنما كان قول المؤمنين إذا دعوا إلى الله ورسوله ليحكم بينهم أن يقولوا سمعنا وأطعنا وأولئك هم المفلحون,412844,2839
51,24,ومن يطع الله ورسوله ويخش الله ويتقه فأولئك هم الفائزون,412844,2420
52,24,وأقسموا بالله جهد أيمنهم لئن أمرتهم ليخرجن قل لا تقسموا طاعة معروفة إن الله خبير بما تعملون,412844,4922
53,24,قل أطيعوا الله وأطيعوا الرسول فإن تولوا فإنما عليه ما حمل وعليكم ما حملتم وإن تطيعوه تهتدوا وما على الرسول إلا البلغ المبين,412844,5514
54,24,وعد الله الذين ءامنوا منكم وعملوا الصلحت ليستخلفنهم فى الأرض كما استخلف الذين من قبلهم وليمكنن لهم دينهم الذى ارتضى لهم وليبدلنهم من بعد خوفهم أمنا يعبدوننى لا يشركون بى شئا ومن كفر بعد ذلك فأولئك هم الفسقون,412844,13226
55,24,وأقيموا الصلوة وءاتوا الزكوة وأطيعوا الرسول لعلكم ترحمون,412844,2133
56,24,لا تحسبن الذين كفروا معجزين فى الأرض ومأوىهم النار ولبئس المصير,412844,3793
57,24,يأيها الذين ءامنوا ليستٔذنكم الذين ملكت أيمنكم والذين لم يبلغوا الحلم منكم ثلث مرت من قبل صلوة الفجر وحين تضعون ثيابكم من الظهيرة ومن بعد صلوة العشاء ثلث عورت لكم ليس عليكم ولا عليهم جناح بعدهن طوفون عليكم بعضكم على بعض كذلك يبين الله لكم الءايت والله عليم حكيم,412844,18516
58,24,وإذا بلغ الأطفل منكم الحلم فليستٔذنوا كما استٔذن الذين من قبلهم كذلك يبين الله لكم ءايته والله عليم حكيم,412844,7531
59,24,والقوعد من النساء التى لا يرجون نكاحا فليس عليهن جناح أن يضعن ثيابهن غير متبرجت بزينة وأن يستعففن خير لهن والله سميع عليم,412844,7650
60,24,ليس على الأعمى حرج ولا على الأعرج حرج ولا على المريض حرج ولا على أنفسكم أن تأكلوا من بيوتكم أو بيوت ءابائكم أو بيوت أمهتكم أو بيوت إخونكم أو بيوت أخوتكم أو بيوت أعممكم أو بيوت عمتكم أو بيوت أخولكم أو بيوت خلتكم أو ما ملكتم مفاتحه أو صديقكم ليس عليكم جناح أن تأكلوا جميعا أو أشتاتا فإذا دخلتم بيوتا فسلموا على أنفسكم تحية من عند الله مبركة طيبة كذلك يبين الله لكم الءايت لعلكم تعقلون,412844,22012
61,24,إنما المؤمنون الذين ءامنوا بالله ورسوله وإذا كانوا معه على أمر جامع لم يذهبوا حتى يستٔذنوه إن الذين يستٔذنونك أولئك الذين يؤمنون بالله ورسوله فإذا استٔذنوك لبعض شأنهم فأذن لمن شئت منهم واستغفر لهم الله إن الله غفور رحيم,412844,17535
62,24,لا تجعلوا دعاء الرسول بينكم كدعاء بعضكم بعضا قد يعلم الله الذين يتسللون منكم لواذا فليحذر الذين يخالفون عن أمره أن تصيبهم فتنة أو يصيبهم عذاب أليم,412844,10663
63,24,ألا إن لله ما فى السموت والأرض قد يعلم ما أنتم عليه ويوم يرجعون إليه فينبئهم بما عملوا والله بكل شىء عليم,412844,4146
0,25,تبارك الذى نزل الفرقان على عبده ليكون للعلمين نذيرا,291465,3423
1,25,الذى له ملك السموت والأرض ولم يتخذ ولدا ولم يكن له شريك فى الملك وخلق كل شىء فقدره تقديرا,291465,7373
2,25,واتخذوا من دونه ءالهة لا يخلقون شئا وهم يخلقون ولا يملكون لأنفسهم ضرا ولا نفعا ولا يملكون موتا ولا حيوة ولا نشورا,291465,6893
3,25,وقال الذين كفروا إن هذا إلا إفك افترىه وأعانه عليه قوم ءاخرون فقد جاءو ظلما وزورا,291465,5448
4,25,وقالوا أسطير الأولين اكتتبها فهى تملى عليه بكرة وأصيلا,291465,2418
5,25,قل أنزله الذى يعلم السر فى السموت والأرض إنه كان غفورا رحيما,291465,4725
6,25,وقالوا مال هذا الرسول يأكل الطعام ويمشى فى الأسواق لولا أنزل إليه ملك فيكون معه نذيرا,291465,3630
7,25,أو يلقى إليه كنز أو تكون له جنة يأكل منها وقال الظلمون إن تتبعون إلا رجلا مسحورا,291465,3758
8,25,انظر كيف ضربوا لك الأمثل فضلوا فلا يستطيعون سبيلا,291465,4668
9,25,تبارك الذى إن شاء جعل لك خيرا من ذلك جنت تجرى من تحتها الأنهر ويجعل لك قصورا,291465,6325
10,25,بل كذبوا بالساعة وأعتدنا لمن كذب بالساعة سعيرا,291465,2814
11,25,إذا رأتهم من مكان بعيد سمعوا لها تغيظا وزفيرا,291465,4463
12,25,وإذا ألقوا منها مكانا ضيقا مقرنين دعوا هنالك ثبورا,291465,3311
13,25,لا تدعوا اليوم ثبورا وحدا وادعوا ثبورا كثيرا,291465,2855
14,25,قل أذلك خير أم جنة الخلد التى وعد المتقون كانت لهم جزاء ومصيرا,291465,4498
15,25,لهم فيها ما يشاءون خلدين كان على ربك وعدا مسٔولا,291465,1885
16,25,ويوم يحشرهم وما يعبدون من دون الله فيقول ءأنتم أضللتم عبادى هؤلاء أم هم ضلوا السبيل,291465,4218
17,25,قالوا سبحنك ما كان ينبغى لنا أن نتخذ من دونك من أولياء ولكن متعتهم وءاباءهم حتى نسوا الذكر وكانوا قوما بورا,291465,6676
18,25,فقد كذبوكم بما تقولون فما تستطيعون صرفا ولا نصرا ومن يظلم منكم نذقه عذابا كبيرا,291465,6570
19,25,وما أرسلنا قبلك من المرسلين إلا إنهم ليأكلون الطعام ويمشون فى الأسواق وجعلنا بعضكم لبعض فتنة أتصبرون وكان ربك بصيرا,291465,6050
20,25,وقال الذين لا يرجون لقاءنا لولا أنزل علينا الملئكة أو نرى ربنا لقد استكبروا فى أنفسهم وعتو عتوا كبيرا,291465,4697
21,25,يوم يرون الملئكة لا بشرى يومئذ للمجرمين ويقولون حجرا محجورا,291465,2821
22,25,وقدمنا إلى ما عملوا من عمل فجعلنه هباء منثورا,291465,1694
23,25,أصحب الجنة يومئذ خير مستقرا وأحسن مقيلا,291465,2864
24,25,ويوم تشقق السماء بالغمم ونزل الملئكة تنزيلا,291465,2925
25,25,الملك يومئذ الحق للرحمن وكان يوما على الكفرين عسيرا,291465,2342
26,25,ويوم يعض الظالم على يديه يقول يليتنى اتخذت مع الرسول سبيلا,291465,5362
27,25,يويلتى ليتنى لم أتخذ فلانا خليلا,291465,3552
28,25,لقد أضلنى عن الذكر بعد إذ جاءنى وكان الشيطن للإنسن خذولا,291465,4954
29,25,وقال الرسول يرب إن قومى اتخذوا هذا القرءان مهجورا,291465,3925
30,25,وكذلك جعلنا لكل نبى عدوا من المجرمين وكفى بربك هاديا ونصيرا,291465,2317
31,25,وقال الذين كفروا لولا نزل عليه القرءان جملة وحدة كذلك لنثبت به فؤادك ورتلنه ترتيلا,291465,5583
32,25,ولا يأتونك بمثل إلا جئنك بالحق وأحسن تفسيرا,291465,2219
33,25,الذين يحشرون على وجوههم إلى جهنم أولئك شر مكانا وأضل سبيلا,291465,3271
34,25,ولقد ءاتينا موسى الكتب وجعلنا معه أخاه هرون وزيرا,291465,2529
35,25,فقلنا اذهبا إلى القوم الذين كذبوا بٔايتنا فدمرنهم تدميرا,291465,4237
36,25,وقوم نوح لما كذبوا الرسل أغرقنهم وجعلنهم للناس ءاية وأعتدنا للظلمين عذابا أليما,291465,5602
37,25,وعادا وثمودا وأصحب الرس وقرونا بين ذلك كثيرا,291465,2943
38,25,وكلا ضربنا له الأمثل وكلا تبرنا تتبيرا,291465,3470
39,25,ولقد أتوا على القرية التى أمطرت مطر السوء أفلم يكونوا يرونها بل كانوا لا يرجون نشورا,291465,3906
40,25,وإذا رأوك إن يتخذونك إلا هزوا أهذا الذى بعث الله رسولا,291465,5197
41,25,إن كاد ليضلنا عن ءالهتنا لولا أن صبرنا عليها وسوف يعلمون حين يرون العذاب من أضل سبيلا,291465,4701
42,25,أرءيت من اتخذ إلهه هوىه أفأنت تكون عليه وكيلا,291465,3650
43,25,أم تحسب أن أكثرهم يسمعون أو يعقلون إن هم إلا كالأنعم بل هم أضل سبيلا,291465,3188
44,25,ألم تر إلى ربك كيف مد الظل ولو شاء لجعله ساكنا ثم جعلنا الشمس عليه دليلا,291465,3968
45,25,ثم قبضنه إلينا قبضا يسيرا,291465,2773
46,25,وهو الذى جعل لكم اليل لباسا والنوم سباتا وجعل النهار نشورا,291465,2657
47,25,وهو الذى أرسل الريح بشرا بين يدى رحمته وأنزلنا من السماء ماء طهورا,291465,3151
48,25,لنحى به بلدة ميتا ونسقيه مما خلقنا أنعما وأناسى كثيرا,291465,2693
49,25,ولقد صرفنه بينهم ليذكروا فأبى أكثر الناس إلا كفورا,291465,2925
50,25,ولو شئنا لبعثنا فى كل قرية نذيرا,291465,2454
51,25,فلا تطع الكفرين وجهدهم به جهادا كبيرا,291465,1298
52,25,وهو الذى مرج البحرين هذا عذب فرات وهذا ملح أجاج وجعل بينهما برزخا وحجرا محجورا,291465,5753
53,25,وهو الذى خلق من الماء بشرا فجعله نسبا وصهرا وكان ربك قديرا,291465,3361
54,25,ويعبدون من دون الله ما لا ينفعهم ولا يضرهم وكان الكافر على ربه ظهيرا,291465,3616
55,25,وما أرسلنك إلا مبشرا ونذيرا,291465,1950
56,25,قل ما أسٔلكم عليه من أجر إلا من شاء أن يتخذ إلى ربه سبيلا,291465,3257
57,25,وتوكل على الحى الذى لا يموت وسبح بحمده وكفى به بذنوب عباده خبيرا,291465,3726
58,25,الذى خلق السموت والأرض وما بينهما فى ستة أيام ثم استوى على العرش الرحمن فسٔل به خبيرا,291465,6819
59,25,وإذا قيل لهم اسجدوا للرحمن قالوا وما الرحمن أنسجد لما تأمرنا وزادهم نفورا,291465,3151
60,25,تبارك الذى جعل فى السماء بروجا وجعل فيها سرجا وقمرا منيرا,291465,3000
61,25,وهو الذى جعل اليل والنهار خلفة لمن أراد أن يذكر أو أراد شكورا,291465,3978
62,25,وعباد الرحمن الذين يمشون على الأرض هونا وإذا خاطبهم الجهلون قالوا سلما,291465,4563
63,25,والذين يبيتون لربهم سجدا وقيما,291465,1777
64,25,والذين يقولون ربنا اصرف عنا عذاب جهنم إن عذابها كان غراما,291465,4758
65,25,إنها ساءت مستقرا ومقاما,291465,1507
66,25,والذين إذا أنفقوا لم يسرفوا ولم يقتروا وكان بين ذلك قواما,291465,3994
67,25,والذين لا يدعون مع الله إلها ءاخر ولا يقتلون النفس التى حرم الله إلا بالحق ولا يزنون ومن يفعل ذلك يلق أثاما,291465,5634
68,25,يضعف له العذاب يوم القيمة ويخلد فيه مهانا,291465,2883
69,25,إلا من تاب وءامن وعمل عملا صلحا فأولئك يبدل الله سئاتهم حسنت وكان الله غفورا رحيما,291465,4011
70,25,ومن تاب وعمل صلحا فإنه يتوب إلى الله متابا,291465,1870
71,25,والذين لا يشهدون الزور وإذا مروا باللغو مروا كراما,291465,3980
72,25,والذين إذا ذكروا بٔايت ربهم لم يخروا عليها صما وعميانا,291465,4398
73,25,والذين يقولون ربنا هب لنا من أزوجنا وذريتنا قرة أعين واجعلنا للمتقين إماما,291465,4205
74,25,أولئك يجزون الغرفة بما صبروا ويلقون فيها تحية وسلما,291465,2650
75,25,خلدين فيها حسنت مستقرا ومقاما,291465,2297
76,25,قل ما يعبؤا بكم ربى لولا دعاؤكم فقد كذبتم فسوف يكون لزاما,291465,2458
0,26,طسم,390625,109
1,26,تلك ءايت الكتب المبين,390625,1447
2,26,لعلك بخع نفسك ألا يكونوا مؤمنين,390625,1347
3,26,إن نشأ ننزل عليهم من السماء ءاية فظلت أعنقهم لها خضعين,390625,4174
4,26,وما يأتيهم من ذكر من الرحمن محدث إلا كانوا عنه معرضين,390625,3899
5,26,فقد كذبوا فسيأتيهم أنبؤا ما كانوا به يستهزءون,390625,2237
6,26,أولم يروا إلى الأرض كم أنبتنا فيها من كل زوج كريم,390625,2444
7,26,إن فى ذلك لءاية وما كان أكثرهم مؤمنين,390625,2002
8,26,وإن ربك لهو العزيز الرحيم,390625,734
9,26,وإذ نادى ربك موسى أن ائت القوم الظلمين,390625,2783
10,26,قوم فرعون ألا يتقون,390625,1150
11,26,قال رب إنى أخاف أن يكذبون,390625,1906
12,26,ويضيق صدرى ولا ينطلق لسانى فأرسل إلى هرون,390625,2263
13,26,ولهم على ذنب فأخاف أن يقتلون,390625,2343
14,26,قال كلا فاذهبا بٔايتنا إنا معكم مستمعون,390625,2323
15,26,فأتيا فرعون فقولا إنا رسول رب العلمين,390625,1896
16,26,أن أرسل معنا بنى إسرءيل,390625,857
17,26,قال ألم نربك فينا وليدا ولبثت فينا من عمرك سنين,390625,2335
18,26,وفعلت فعلتك التى فعلت وأنت من الكفرين,390625,3136
19,26,قال فعلتها إذا وأنا من الضالين,390625,2489
20,26,ففررت منكم لما خفتكم فوهب لى ربى حكما وجعلنى من المرسلين,390625,3388
21,26,وتلك نعمة تمنها على أن عبدت بنى إسرءيل,390625,2099
22,26,قال فرعون وما رب العلمين,390625,1017
23,26,قال رب السموت والأرض وما بينهما إن كنتم موقنين,390625,2880
24,26,قال لمن حوله ألا تستمعون,390625,1358
25,26,قال ربكم ورب ءابائكم الأولين,390625,794
26,26,قال إن رسولكم الذى أرسل إليكم لمجنون,390625,1841
27,26,قال رب المشرق والمغرب وما بينهما إن كنتم تعقلون,390625,3655
28,26,قال لئن اتخذت إلها غيرى لأجعلنك من المسجونين,390625,4105
29,26,قال أولو جئتك بشىء مبين,390625,1003
30,26,قال فأت به إن كنت من الصدقين,390625,1515
31,26,فألقى عصاه فإذا هى ثعبان مبين,390625,1891
32,26,ونزع يده فإذا هى بيضاء للنظرين,390625,3023
33,26,قال للملإ حوله إن هذا لسحر عليم,390625,1516
34,26,يريد أن يخرجكم من أرضكم بسحره فماذا تأمرون,390625,4093
35,26,قالوا أرجه وأخاه وابعث فى المدائن حشرين,390625,2315
36,26,يأتوك بكل سحار عليم,390625,908
37,26,فجمع السحرة لميقت يوم معلوم,390625,1319
38,26,وقيل للناس هل أنتم مجتمعون,390625,1452
39,26,لعلنا نتبع السحرة إن كانوا هم الغلبين,390625,2304
40,26,فلما جاء السحرة قالوا لفرعون أئن لنا لأجرا إن كنا نحن الغلبين,390625,2754
41,26,قال نعم وإنكم إذا لمن المقربين,390625,1663
42,26,قال لهم موسى ألقوا ما أنتم ملقون,390625,1209
43,26,فألقوا حبالهم وعصيهم وقالوا بعزة فرعون إنا لنحن الغلبون,390625,2468
44,26,فألقى موسى عصاه فإذا هى تلقف ما يأفكون,390625,2091
45,26,فألقى السحرة سجدين,390625,643
46,26,قالوا ءامنا برب العلمين,390625,665
47,26,رب موسى وهرون,390625,576
48,26,قال ءامنتم له قبل أن ءاذن لكم إنه لكبيركم الذى علمكم السحر فلسوف تعلمون لأقطعن أيديكم وأرجلكم من خلف ولأصلبنكم أجمعين,390625,6070
49,26,قالوا لا ضير إنا إلى ربنا منقلبون,390625,1794
50,26,إنا نطمع أن يغفر لنا ربنا خطينا أن كنا أول المؤمنين,390625,2946
51,26,وأوحينا إلى موسى أن أسر بعبادى إنكم متبعون,390625,1292
52,26,فأرسل فرعون فى المدائن حشرين,390625,1553
53,26,إن هؤلاء لشرذمة قليلون,390625,1588
54,26,وإنهم لنا لغائظون,390625,2171
55,26,وإنا لجميع حذرون,390625,1175
56,26,فأخرجنهم من جنت وعيون,390625,1664
57,26,وكنوز ومقام كريم,390625,546
58,26,كذلك وأورثنها بنى إسرءيل,390625,1893
59,26,فأتبعوهم مشرقين,390625,1304
60,26,فلما ترءا الجمعان قال أصحب موسى إنا لمدركون,390625,1688
61,26,قال كلا إن معى ربى سيهدين,390625,686
62,26,فأوحينا إلى موسى أن اضرب بعصاك البحر فانفلق فكان كل فرق كالطود العظيم,390625,3816
63,26,وأزلفنا ثم الءاخرين,390625,1607
64,26,وأنجينا موسى ومن معه أجمعين,390625,613
65,26,ثم أغرقنا الءاخرين,390625,2784
66,26,إن فى ذلك لءاية وما كان أكثرهم مؤمنين,390625,2002
67,26,وإن ربك لهو العزيز الرحيم,390625,734
68,26,واتل عليهم نبأ إبرهيم,390625,903
69,26,إذ قال لأبيه وقومه ما تعبدون,390625,1610
70,26,قالوا نعبد أصناما فنظل لها عكفين,390625,1773
71,26,قال هل يسمعونكم إذ تدعون,390625,1693
72,26,أو ينفعونكم أو يضرون,390625,1406
73,26,قالوا بل وجدنا ءاباءنا كذلك يفعلون,390625,1305
74,26,قال أفرءيتم ما كنتم تعبدون,390625,1945
75,26,أنتم وءاباؤكم الأقدمون,390625,793
76,26,فإنهم عدو لى إلا رب العلمين,390625,752
77,26,الذى خلقنى فهو يهدين,390625,1683
78,26,والذى هو يطعمنى ويسقين,390625,1165
79,26,وإذا مرضت فهو يشفين,390625,2689
80,26,والذى يميتنى ثم يحيين,390625,1877
81,26,والذى أطمع أن يغفر لى خطئتى يوم الدين,390625,3401
82,26,رب هب لى حكما وألحقنى بالصلحين,390625,726
83,26,واجعل لى لسان صدق فى الءاخرين,390625,1449
84,26,واجعلنى من ورثة جنة النعيم,390625,1221
85,26,واغفر لأبى إنه كان من الضالين,390625,2460
86,26,ولا تخزنى يوم يبعثون,390625,1789
87,26,يوم لا ينفع مال ولا بنون,390625,513
88,26,إلا من أتى الله بقلب سليم,390625,864
89,26,وأزلفت الجنة للمتقين,390625,1273
90,26,وبرزت الجحيم للغاوين,390625,1834
91,26,وقيل لهم أين ما كنتم تعبدون,390625,1365
92,26,من دون الله هل ينصرونكم أو ينتصرون,390625,1530
93,26,فكبكبوا فيها هم والغاون,390625,1366
94,26,وجنود إبليس أجمعون,390625,342
95,26,قالوا وهم فيها يختصمون,390625,1481
96,26,تالله إن كنا لفى ضلل مبين,390625,1661
97,26,إذ نسويكم برب العلمين,390625,1322
98,26,وما أضلنا إلا المجرمون,390625,1331
99,26,فما لنا من شفعين,390625,802
100,26,ولا صديق حميم,390625,339
101,26,فلو أن لنا كرة فنكون من المؤمنين,390625,990
102,26,إن فى ذلك لءاية وما كان أكثرهم مؤمنين,390625,2002
103,26,وإن ربك لهو العزيز الرحيم,390625,734
104,26,كذبت قوم نوح المرسلين,390625,1753
105,26,إذ قال لهم أخوهم نوح ألا تتقون,390625,2611
106,26,إنى لكم رسول أمين,390625,539
107,26,فاتقوا الله وأطيعون,390625,806
108,26,وما أسٔلكم عليه من أجر إن أجرى إلا على رب العلمين,390625,1429
109,26,فاتقوا الله وأطيعون,390625,806
110,26,قالوا أنؤمن لك واتبعك الأرذلون,390625,1846
111,26,قال وما علمى بما كانوا يعملون,390625,646
112,26,إن حسابهم إلا على ربى لو تشعرون,390625,1565
113,26,وما أنا بطارد المؤمنين,390625,536
114,26,إن أنا إلا نذير مبين,390625,1197
115,26,قالوا لئن لم تنته ينوح لتكونن من المرجومين,390625,2244
116,26,قال رب إن قومى كذبون,390625,1309
117,26,فافتح بينى وبينهم فتحا ونجنى ومن معى من المؤمنين,390625,1862
118,26,فأنجينه ومن معه فى الفلك المشحون,390625,1087
119,26,ثم أغرقنا بعد الباقين,390625,2162
120,26,إن فى ذلك لءاية وما كان أكثرهم مؤمنين,390625,2002
121,26,وإن ربك لهو العزيز الرحيم,390625,734
122,26,كذبت عاد المرسلين,390625,1618
123,26,إذ قال لهم أخوهم هود ألا تتقون,390625,2562
124,26,إنى لكم رسول أمين,390625,539
125,26,فاتقوا الله وأطيعون,390625,806
126,26,وما أسٔلكم عليه من أجر إن أجرى إلا على رب العلمين,390625,1429
127,26,أتبنون بكل ريع ءاية تعبثون,390625,1885
128,26,وتتخذون مصانع لعلكم تخلدون,390625,3693
129,26,وإذا بطشتم بطشتم جبارين,390625,2476
130,26,فاتقوا الله وأطيعون,390625,806
131,26,واتقوا الذى أمدكم بما تعلمون,390625,1990
132,26,أمدكم بأنعم وبنين,390625,386
133,26,وجنت وعيون,390625,601
134,26,إنى أخاف عليكم عذاب يوم عظيم,390625,2753
135,26,قالوا سواء علينا أوعظت أم لم تكن من الوعظين,390625,3481
136,26,إن هذا إلا خلق الأولين,390625,1647
137,26,وما نحن بمعذبين,390625,1029
138,26,فكذبوه فأهلكنهم إن فى ذلك لءاية وما كان أكثرهم مؤمنين,390625,3046
139,26,وإن ربك لهو العزيز الرحيم,390625,734
140,26,كذبت ثمود المرسلين,390625,2093
141,26,إذ قال لهم أخوهم صلح ألا تتقون,390625,2675
142,26,إنى لكم رسول أمين,390625,539
143,26,فاتقوا الله وأطيعون,390625,806
